video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7147380279068347653,2022-09-25T14:05:55,15,ES,,272900,808,310,1300000,Sé que sin mi madre no mola tanto,False,,juaanperales,Juan?,,,,,,False
7161094569738734891,2022-11-01T13:04:43,20,US,,271000,9648,744,1900000,#duet with @prince.poopoo #vibecheck boys will always make it fun #boys #fyp ,False,,zaid.fouzi,Zaid Fouzi,,,,,,False
7163240003009596678,2022-11-07T06:49:47,13,DE,,265800,1523,581,2300000,I was so nervous #fyp #foryoupage #goviral #gymtok #foryou #gymcrush #fypシ #gym ,False,,salka_fit,Salka,,,,,,False
7149265028599041286,2022-09-30T15:59:46,13,CA,,264500,965,156,2800000,30 days of fall outfits - Day 1  Save for fall inspo 🍂  Jacket & bag @zara  Sweater @American Eagle  Skirt  @peppermayo  Shoes @hm   #fyp #fashiontiktok #falloutfits #outfitideas ,False,,adellezaya,adelle,,,,,,False
7155997233031171333,2022-10-18T19:24:06,23,CA,,253000,196,1659,1700000,What are your thoughts? 🤔 #fyp #rap #xxxtentacion ,False,,natecaller,NateCaller,,,,,,False
7198507962376277275,2023-02-10T07:47:28,59,TH,,252400,2315,807,1400000,2013 เป็นปีเกิดของพวกเค้าเหล่านี้ เร็วจังเลย… 🤨 #fyp #song #เพลงสากล #the1975 #arcticmonkeys #theneighbourhood #capitalcities #bringmethehorizon #surfcurse #avicii #bastille #daftpunk #vampireweekend ,False,,mindtan,เพลงไรดีแทน,,,,,,False
7154015312554282245,2022-10-13T11:13:14,15,PL,,250900,1120,387,2300000,"To jest szczyt moich umiejętności, serio, mieszkam z TikTokerką! 😂😎 @KINGA BANAŚ ♥️ #fyp #newhouse #dc ",False,,fusialka,Kasia Bożek,,,,,,True
7180041180418215211,2022-12-22T13:27:01,7,US,,250700,5225,1757,40800000,#slugtok #fypシ  #viralvideo ,False,,bcoqinu,$BCOQ,,,,,,False
7141399685964500229,2022-09-09T11:18:10,8,GB,,249800,15300,4289,1200000,Thanks in advance🏳️‍⚧️🫶#viral #trans #ljward,False,,lj.ward,It Do Be Leo 🤘🏼,,,,,,False
7149920941491883270,2022-10-02T10:24:58,8,ES,,249400,12800,1286,2900000,Nos venimos a vivir todos aqui😁 #viajeconamigos #bali #foryou #fyp ,False,,alfonsomunoz_,Alfonso Muñoz,,,,,,False
7144849447229590830,2022-09-18T18:25:09,12,US,,243000,1361,2806,1700000,sad pepe (via @🎶) #hutchbucketz #pepecult,False,,hutchbucketz,Hutch,,,,,,False
7146763546997706026,2022-09-23T22:12:51,20,US,,242900,1360,494,1700000,giving the people what they want ,False,,trapmoneypenny,penelope,,,,,,False
7142846000510668037,2022-09-13T08:50:38,10,IT,,242200,971,544,2100000,🧡,False,,sheluvscapu,capu🇨🇺,,,,,,False
7174990522518441218,2022-12-08T22:47:49,15,AU,"horseriding, horse, horses videos, Horses Of TikTok, Cute Horses Videos, Horse Training, cute animals, tiny horse, horse walk, horse back riding",242500,356,237,2500000,We where in the middle of our target training session and she walked over to the mounting block and stood there I didn’t get on ask I’m sore but instead rewarded her for asking || #cutehorse #stormthemare #stormandella #prettymare #smarthorse #targettraining #postivereinforcement ,False,,backupaccountstormsworld,backupaccountstormsworld,,,,,,False
7170081823941201157,2022-11-25T17:19:32,101,GB,,242100,2370,695,1600000,Really don’t know how girls do this😂. #fyp #hipthrust #gymtok #gymrats #viral #motivation ,False,,kodydoesfitness,Kody,,,,,,False
7284763406316457221,2023-09-30T19:22:39,39,GT,,241000,11400,2871,1600000,Saber vs Berserker ✨#fatestaynight #fate #fateseries #saber #saberalter #asmr ,False,,cryslerxd,Cryslerxd,,,,,,False
7137504481993821445,2022-08-29T23:22:51,6,BR,,240800,4796,1566,1100000,22:21,False,,22h....01mn,anamyn ❤️‍🩹,,,,,,False
7168150807865511173,2022-11-20T12:26:10,9,SK,,240400,1282,1122,3400000,Rozlúčka Mareka Hamšíka s 🇸🇰⚽️reprezentáciou! #hamsik #slovenskisokoli #rozlucka ,False,,sfz_official,Slovenský futbalový zväz,,,,,,False
7154824573752593669,2022-10-15T15:33:37,8,GB,,240400,1500,507,2200000,Everyone’s favourite tattoo style #fyp #foryou #tattoo #tattooart #tattooideas #tattooinspo ,False,,tattoodump,TattooDump,,,,,,False
7219467378575396139,2023-04-07T20:20:42,17,US,"the neighbourhood, sweater weather slow down, sweater weather slowed reverb, Sweater Weather, sweater weather slow version, sweater weather lyric, sweater weather slowed, sweater weather x after dark, Sweater Weather By The Neighbourhood, Sweater Weather Song by The Neighbourhood",238800,1945,3681,2600000,"Replying to @rayman.2.0 iconic song, but which version do you prefer?? 🎧😌 #spedup #slowedandreverb #audio #sound #fyp #edit #aesthetic #llusionmusic #sweaterweather ",False,,llusionmusic,LLusion,,,,,,True
7138115173277093162,2022-08-31T14:52:33,15,US,,238700,1614,1425,1400000,,False,,xoxoashleybih,ashley :),,,,,,False
7161171670479195434,2022-11-01T18:03:42,31,US,,236800,3745,368,2000000,Beginner leg day for all my gym newbies 💕 @dfyne.official ,False,,livvjordann,Liv Jordan,,,,,,False
7146289966471974149,2022-09-22T15:34:57,5,MX,,235000,4697,1138,1600000,Contxto en inst a #tiktoksbuchones ,False,,gashiolasrt,Gashiola,,,,,,False
7161622612806749446,2022-11-02T23:13:34,7,MX,,233300,3389,3105,1200000,Contxto en mi inst aa #parati #fy #fypシ #foryoupage #novios #love #facts #culiacan #tiktoksbuchones ,False,,gashiolasrt,Gashiola,,,,,,False
7141189483138911531,2022-09-08T21:42:26,11,US,,233100,2586,911,2200000,Simple hairstyle! #bubblebraid #volleyball #athlete #gamedayhair @laurenfiteee ,False,,katehairstyles,katehairstyles,,,,,,False
7152314492741864731,2022-10-08T21:13:17,23,ID,,231900,5190,705,3900000,a simple things 🫶🏻,False,,cozywody,cozywody☆,,,,,,False
7140361818513476869,2022-09-06T16:10:42,18,MX,,231700,802,431,1300000,Me encanta este trend 💕(Ig:areli.merlos) #fyp #fypシ #parati #viral,False,,dareli.mer,Areli Merlos,,,,,,False
7214805005784681733,2023-03-26T06:48:19,16,GB,,231500,3608,585,2000000,We much prefer the after! #staircasemakeover #staircaserenovation #ukhomedecor #renovationseries #modernhome ,False,,louise_andallthingshome,Louise,,,,,,True
7147031119467269418,2022-09-24T15:31:08,15,US,,230700,465,427,2400000,She’s now my new bestie🫶🏼 @Shannon✨💋  #tallgirl #nyc #randomgirl ,False,,rachel_pizzolato,Rachel Pizzolato,,,,,,False
7183359482121014533,2022-12-31T12:03:36,25,GB,,230000,2692,1580,1100000,So happy with how it turned out! (Anyone got any tips on how to stop them rattling tho)  #wheelchairuser #rainbow #wheelchair #decoratewithme #gay #disabled #mobilityaids #rainbowheels #🌈 #diy #diywithme #craftwithme #wheelife #wheelie ,False,,legtty,Letty 🤙,,,,,,False
7183008168509852933,2022-12-30T13:20:19,14,BR,,229400,5655,579,6000000,😉😉,False,,gio_toffoli,gio_toffoli,,,,,,False
