video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
6809627374716521733,2020-03-29T09:52:07,15,NL,,1973,59,17,67600,Do it like that and i repeat 👀 #foryou #fypage #fyp,False,,juliajohannadebruin,Julia de Bruin,,,,,,False
6808980596983893254,2020-03-27T16:02:18,14,US,,1969,124,3,29000,Savage/ Do it like that #moreyouknow #distancedance #fyp #foryoupage #foryou #mashup #dancer #blowthisup #viral #explore #xyzbca #dancetutorial,False,,koristutorials061,Kori Davis-Rowe,,,,,,False
6809373143765961989,2020-03-28T17:25:33,15,US,,1970,4,45,9767,🥺💓❤️ I believe in you//eu acredito em vc🥰 #reallifeathome #thrifted #distancedance,False,,catarinadantas_,Catarina Dantas,,,,,,False
6808593449613397254,2020-03-26T14:59:57,14,RO,,1968,5,80,8215,#kpopfans #foryou #fyp #bts #blackpink 👇🏻👆🏻❤️😍,False,,the_biggest_bts_fan,BTS fan❤️🔥,,,,,,False
6808705553682959617,2020-03-26T22:15:00,15,PH,,1958,7,32,17700,ang Kalaaaat😂 hahahah sarreh pa savage muna😅 Maglilinis na nga e🙄😁 Hiiiiiiii #fyp,False,,ronakulotflor,Ronaflor🇵🇭,,,,,,False
6808776874643180801,2020-03-27T02:51:44,12,IN,,1953,36,75,15600,#fyp #foryoupage #fy #foryou #dance #tiktok,False,,bhumika.m20,Bhumika Moolchandani,,,,,,False
6817319238127095046,2020-04-19T03:20:28,12,RU,,1947,6,66,24200,#дуэт с @addisonre #рекомендации смысл должен понять каждый 🥴,False,,alincha.0,алинча.0,,,,,,False
6809238776146103553,2020-03-28T08:44:08,15,HK,,1944,18,19,10400,I went 😵🔫@christian,False,,aidan.cheung,Aidan,,,,,,False
6814483833153424646,2020-04-11T11:57:39,12,BR,,1928,4,24,13100,MINHA CARA QUANDO A COROA CAIU KKKKKKKKKKKKKK,False,,ialiciarodrigues,Alicia 🎬,,,,,,False
6821957941042711813,2020-05-01T15:21:00,15,MX,,1923,3,33,11200,¿Me extrañaron? 🥺 yo a ustedes sí #dúo #fyp #foryoupage #destacame #viral #foryou #trend,False,,ana.delarosag,Ana de la Rosa🌹,,,,,,False
6812945384009157894,2020-04-07T08:27:42,15,RU,,1921,15,8,29500,I’m a savage 😝,False,,ekaterinashkuro,Mommy🤍,,,,,,True
6809329069960875269,2020-03-28T14:34:31,14,SI,,1920,14,26,15700,i like this dance,False,,zanahorvat,Žana,,,,,,False
6822499255043788038,2020-05-03T02:21:35,15,RU,,1909,13,8,10300,#tiktok #crazy #girl 😝,False,,dream_team_novogorsk,dream_team_novogorsk,,,,,,False
6857585570680409349,2020-08-05T15:34:27,15,KG,,1898,4,0,31500,,False,,anjelika_kairatovna,Lika,,,,,,False
6812821438173564166,2020-04-07T00:26:45,15,RU,,1896,3,147,13400,СРОЧНЫЙ ОПРОС!❗️напиши сколько у тебя сейчас времени по МСК? Хочу знать во сколько лучше выкладывать клипы🥰,False,,marisha_mt,Marisha MT,,,,,,False
6812645063684803846,2020-04-06T13:02:16,8,IT,,1890,28,15,40800,Risultato finale su IG 🌟vi piacciono? #milkbath #milkbathphotoshoot #milkbathchallenge #fashion #fashionblogger #shooting #instagramers,False,,valentinarago,Valentina Rago,,,,,,False
