video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified
7311675640665640197,2023-12-12T06:55:48,14,ID,,459400,3808,1342,2100000,jakarta sepanas itu😭 #nct #aespa #foryoupage #fyp #xyzbca ,False,,y00jaem,oleng ke haechan🐻🤎,,,,,,False
7307696212260425003,2023-12-01T13:33:50,7,US,,450600,4150,449,3100000,gotta prepare for takeoff #dachshundsoftiktok ,False,,ninathedachshund,Nina The Dachshund,,,,,,False
7277401218396327214,2023-09-10T23:13:41,15,US,,448900,7318,1042,3500000,WOP WOP WOPPPP 😭🔥 #fyp #viral #viraltiktok #worldwide #blowthisup #fypシ゚viral ,False,,3lilxhriss_,©️,,,,,,False
7321420169052523777,2024-01-07T13:09:44,14,VN,,446200,2438,1058,4400000,Em này thì dưỡng trắng trị mụn quá đỉnh r #xuhuong #fyp #reviewlamdep #xh #viral #foryou #skincare #trangda #tips #lamdep #trangda #rnw,False,,lacongaiphaixink,Là Con Gái phải Xink,,,,,,False
7292770466375240966,2023-10-22T09:14:04,18,PH,,444200,1920,704,7800000,my bb girl 💓 #erickapineda @trishhhh ,False,,erickapineda09,ericka.pineda09 on IG,,,,,,True
7329560647727877381,2024-01-29T11:38:47,5,AR,,419100,447,590,2500000,AJJAJAJAAJJ(lloro)  #nct #nct127 #nct127 #nctzen #nctu #nctzen_edit #nctedit #taeyong #jaehyun #jaemin #yuta #jisung #haechan #doyoung #marklee #jeno #jungwoo #nctedits #sm #fyp #fypシ #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #parati #viral ,False,,deahceah,haeceah 🌻🌞,,,,,,False
7308652522472869138,2023-12-04T03:24:35,12,JP,"basketball, power dribble basketball, basketball skills, skate, Pick Up Basketball, Hoop Runs Basketball, バスケ女子, Basketball People, Basketball Plays, basketball moves",418900,3746,1467,4100000,今週もみんな頑張ろ🙃🏀 #リズムドリブル #fyp #バスケ #wopchallenge #wop ,False,,fsbbbb,しゃにお,,,,,,False
7303447547518012677,2023-11-20T02:46:38,35,PH,,418000,3143,1539,6900000,Dito wala ng huli #pambansangyobab #mrhappiness #nokokohiyonomon ,False,,euleenc,Euleen Castro,,,,,,False
7330306889852505386,2024-01-31T11:55:41,29,US,,418300,60200,4188,2700000,#FreeFendi #drafts #jail #fyp #prison #BagadayFendi ,False,,famousinmate,InMate😈Blasian♾️Whoop👌🏾,,,,,,False
7281400032060837163,2023-09-21T17:51:05,35,US,"UNC Basketball, basketball, Basketball Leg Sleeve, Basketball Plays, One Leg Sleeve Basketball, Women's National Basketball Association, one leg basketball player, Basketball People, Basketball Defense, UNC Chapel Hill",416500,5513,919,3000000,ya’ll ready 🤭 #uncwbb ,False,,paulinaaparis,paulinaparis,,,,,,False
7308998005011664134,2023-12-05T01:45:14,20,ID,,414100,2643,6150,14200000,🥰🥰 #SW #Sarwendah #Dance #Viralditiktok #Gayaditiktok,False,,sarwendahofficial,Sarwendahofficial,,,,,,True
7328977039036337409,2024-01-27T21:54:11,16,TH,"megawati volleyball, ยางฮโยจิน, all star korea volleyball, volleyball player girls, Volleyball Plays, volleyball korea, Volleyball Moments, Volleyball Spike Holder, volleyball best plays, Volleyballworld",413700,1440,1000,16900000,ม่วนจอยสุด😆🫶#ยางฮโยจิน #yanghyojin #yanghyojin14 #fypシ #อย่าปิดการมองเห็น ,False,,sssuji_11,김수지♡,,,,,,False
7300545123358641414,2023-11-12T07:03:42,17,PH,,407000,2051,1317,5000000,Pano yung dribble?,False,,queenellacruz,ella cruz.,,,,,,True
7296483722751135007,2023-11-01T09:23:38,8,US,,403400,914,260,4000000,#fyp #viral #libra♎️ #halloween #mcpennywise #trending #kidsoftiktok #kidscostume #kidmodel ,False,,kakblac,DREW,,,,,,False
7295194837001850117,2023-10-28T22:01:54,17,PH,,401400,5776,720,14300000,dc: ctto #newdancechallenge #trend #tutorial #dance ,False,,rosh.yshiro,ig: rosh,,,,,,False
7331039682626702594,2024-02-02T11:18:17,5,AE,"porsche 911, Porsche, porsche cayenne, GT3 RS, cars, Pink Porsche, Pink Porsche 991, porsche 992 gtr 3rs, Porsche Carrera GT, porsche panamera",401400,977,9220,2100000,Srry #porsche911 #porsche911gt3rs #porsche #gts #fyp #cars #dubai #2024 #uae #automotive ,False,,saidochka2,Saida,,,,,,False
7317984483280571681,2023-12-29T06:57:27,15,IT,,398900,69800,2535,3800000,#perte ,False,,ilgallinaio_special,Ilgallinaio_special,,,,,,False
7316091292453260550,2023-12-24T04:30:48,19,PH,,395900,8194,1675,2100000,HHEHRHWHEHHEH #seventeen #mingyu #fyp #viral ,False,,c2kzu,🎀,,,,,,False
7282806707208654122,2023-09-25T12:49:52,15,US,,395100,4317,1443,5100000,So true 😭 @BFFs Pod (via:@Sid Wag) ,False,,barstoolsports,Barstool Sports,,,,,,True
7313141563364822277,2023-12-16T05:44:21,15,TH,,379600,1577,164,4100000,,False,,thxsiskaomxs,考塘 (𝐑.),,,,,,False
7303840507627638024,2023-11-21T04:11:30,25,KR,"romand melting balm, romand glasting melting balm, glasting melting balm, Romand Lip Tint, Melting Balm, Romand Glasting Water Tint, Lip Gloss, romand cosmetics, lip products, Lip Glitter",372600,2293,1005,6800000,"영상 속 제품이 뭔가요❓❓ 문의 폭주 그 제품은!! 글래스팅 멜팅 밤 가을여신 13 스카치 누드, 차분누디14 디어 애플 What is the color?? This is our new Glasting Melting Balm. 13th Scotch nude, 14th Dear apple #롬앤 #romand  #글래스팅멜팅밤 #glastingmeltingbalm #新作リップ #물폭탄광 #립 #lip #リップ #koreanmakeup #kbeauty #ロムアンド #韓国コスメ #fyp ",False,,romandyou_official,롬앤,,,,,,True
7310871875746270470,2023-12-10T02:56:48,15,ID,,359300,510,373,5200000,,False,,sinyo1806,SINYO RIZA,,,,,,False
7262756294845549830,2023-08-02T12:03:46,24,ZA,,357500,4878,1329,2600000,"40 days dress up, dress as your type #parklandscollege #40days #matric #dressup #fyp #foryou #foryoupage #type ",False,,kaylaprinsloo,kayla,,,,,,False
7289511923283037486,2023-10-13T14:29:24,37,US,,354400,21900,2514,3200000,Replying to @~☆☆~Ɓaƙugö~☆☆~  Friday the 13th got me like @Jason Voorhees @TwistedPennywise  #fridaythe13th #halloween #tiktokhalloween #wop #dance ,False,,themetalghostface,Metal Ghosty,,,,,,False
7296759081589673222,2023-11-02T03:11:58,36,PH,,354000,4074,1126,5300000,Corporate look version 👩🏻‍💼🧑🏻‍💼,False,,dasurichoi__,Dasuri Choi,,,,,,True
